ID	MA1	MA4	MA6	MA7	MA13	MA26	MA34	Y5	Y7	Y8	Y9	Y13
1.15_307.0240m/z	25511.47829	41533.99093	28322.88478	546.4720966	3129.088312	20940.81874	45972.93879	212303.0448	110083.6254	139437.382	100172.451	118196.6023
5.09_300.9972m/z	101854.0982	64480.43001	76436.49771	68508.64946	62388.63248	107765.5829	63594.96645	19015.45314	1.27646E-06	1664.372069	1320.626458	1.27646E-06
5.25_243.1599m/z	92895.93852	64099.28047	81872.0681	35118.96028	155050.3309	256609.7468	153362.2624	9807.837988	8793.944181	7229.820815	47000.1841	20084.51081
8.74_261.1131m/z	1860.631877	3699.480371	5790.968202	6054.608825	3613.484448	1426.204246	5250.328537	26729.29505	32387.64458	77923.65116	68044.73023	97229.24627
0.76_306.0954n	169489.2301	185336.1054	99320.78299	128726.0027	191640.8888	169845.7713	148529.1201	344650.4165	394965.3206	228374.1653	242311.8453	203202.8335
5.89_439.2703m/z	276159.9531	283978.2206	152332.0436	54641.2239	240357.2295	235862.9629	270937.4222	62605.27416	48423.9296	154432.875	81029.05652	74919.99545
0.61_259.0784m/z	198950.8987	72466.03964	172627.5546	256004.3241	72735.33252	63151.33118	206189.6979	215619.012	225102.2191	186719.6847	410309.9215	250481.5404
5.16_417.1588m/z	16506.48316	20203.21582	14316.92741	14906.62559	13873.53203	21028.44192	17089.6552	90386.7008	68467.37615	149057.6042	343309.3662	91135.53419
6.53_437.2540m/z	126272.5948	146181.7368	75758.02961	28668.44752	148718.3087	127874.56	136429.0831	23676.39943	13441.84132	53884.90816	41839.47197	24654.78014
1.33_426.1645m/z	59397.66108	39228.06432	39701.43541	53076.93091	58890.14504	93582.81919	93876.2402	21710.88348	9423.913236	37029.78887	9262.946111	12311.26829
7.12_265.1444m/z	168748.9957	140633.1218	380454.5356	365214.0721	409947.1963	211626.8668	249722.2764	434743.8545	434068.3743	321539.2912	422477.0169	480943.752
7.35_467.2646m/z	278582.4676	287220.146	217107.9166	124383.8316	271748.9158	254193.8152	266494.9281	124423.8852	89655.08444	194698.84	110733.1854	129675.7755
8.56_505.3173m/z	211751.1771	251881.4162	209351.5958	224068.4145	214516.3218	300717.3098	177208.641	99685.51193	112660.2174	136177.9005	124304.3104	141710.5735
4.14_303.0907m/z	94896.9074	171621.6325	184842.0407	87426.5251	135783.1066	157049.1963	196272.9661	70119.22788	77168.85946	99632.6281	78999.71187	98256.68018
1.56_321.0396m/z	9332.174897	15222.98059	103786.3141	220.4202936	1.27646E-06	10706.61344	41778.88493	114478.6686	58790.44818	111562.3514	149552.9633	83797.54002
9.35_477.3586m/z	123046.0378	136308.4567	90761.67279	130589.3683	100465.82	141077.1729	104510.1065	73140.15743	54252.09488	65756.81916	50215.75089	76216.8077
5.08_717.3524m/z	10435.69229	23024.75153	1690.656686	14823.40565	34991.65953	1.27646E-06	49908.44493	73221.15842	60340.45946	129645.0549	86969.7347	81907.72732
5.48_224.1042n	74749.80237	53646.74	159423.4941	148720.0757	69767.51092	75933.72667	66749.0156	311158.7123	259346.5953	134482.7757	126226.1283	209284.0104
4.94_373.0956m/z	250563.5532	448566.3055	342764.6684	215143.7254	455008.6251	233424.9005	336312.797	156097.3751	206143.6904	256678.4981	185949.1715	212322.9991
5.65_429.4821m/z	1.27646E-06	2295.002344	1.27646E-06	2402.4211	13756.9501	1.27646E-06	32546.4906	22112.53477	73245.12428	14713.82979	142649.5147	194569.8334
9.17_549.2529m/z	121940.6216	144682.001	55178.29606	17986.46345	159210.3728	216595.2109	86808.3275	1720.927262	2678.582578	99547.66326	9444.853145	14001.19401
9.29_471.3116m/z	213586.8031	307013.1456	414260.3294	263245.0052	311816.6041	348774.4598	184316.7676	168222.9248	202272.5426	229232.4776	142345.5062	150224.0037
9.51_335.2228m/z	34756.49506	20655.71065	48354.10904	47705.2408	45745.84961	41182.90066	23403.58618	158814.2243	185131.1338	59542.69717	41268.22759	132765.8871
1.42_230.1141m/z	56607.67867	26491.73893	68299.09285	49814.82927	31198.72842	42238.77647	42838.8439	106297.9077	157892.7837	194896.4949	91259.35072	67846.61021
8.22_719.4144m/z	67386.57511	46740.3237	54096.45661	78015.0676	54474.28373	82604.86378	74178.58481	116002.9828	138113.3388	150597.0942	172896.999	48999.22032
5.45_368.2561n	6489.536211	9154.221535	4110.441935	1013.446289	3309.003788	2512.336306	2593.590591	70193.46691	28303.7005	64081.9795	103574.8319	57672.898
7.85_398.9646m/z	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	43819.25931	6356.940877	39382.19304	104763.5273	179057.1772
8.93_463.3431m/z	173550.4488	193778.5258	109072.7646	290150.4461	163401.9891	186025.0401	227671.0396	137050.1651	88753.5792	97884.02776	109291.2263	128111.6568
1.11_371.1194m/z	127137.9712	59503.09428	62980.22786	77765.51616	58947.05253	75562.24096	72039.51399	171661.9329	179003.7641	100799.5391	167643.761	107027.7484
7.28_496.3035n	112317.4917	104207.3353	72528.58285	74330.58834	143199.9797	108957.5329	30709.80651	33587.32257	45408.68308	38776.9918	36343.21607	48900.7281
6.31_363.1468m/z	440034.8521	442438.8737	304623.6501	482362.1225	378517.063	499713.514	445744.1474	500334.3785	505402.6848	500439.814	585723.4703	449455.6416
6.21_370.1815n	291651.5408	468034.9326	281688.4711	316515.9647	471757.9361	376916.3775	287278.6579	157694.5464	164713.6435	262210.0624	237663.269	332741.2003
17.45_248.9601m/z	157957.1805	234128.7754	299920.2545	214787.1825	277846.3723	212094.8801	359478.2017	364756.3937	347164.9235	314709.8966	391473.9575	373818.2694
5.72_368.2561n	24434.95326	22512.28164	13499.58629	15937.75728	13812.56223	16478.45727	10947.1455	125283.3884	46603.49471	122416.4023	111649.4847	88825.31135
5.68_727.2800m/z	1.27646E-06	3204.064168	1.27646E-06	5958.907306	22559.85556	1.27646E-06	64570.75597	26411.03987	102102.2228	40723.15246	181224.4731	274101.4248
5.38_231.1232m/z	235162.5352	331520.6954	355697.7012	404206.7819	218379.0112	341672.2348	291127.0629	86808.82151	90437.00987	295850.9255	264241.8052	211250.3942
3.70_239.1033m/z	29810.8742	32532.27536	67461.38307	25426.18745	38686.79012	28604.04813	46694.83333	128016.7951	146094.6549	82750.82868	92251.2246	68716.43047
6.85_431.4967m/z	1589.256166	4267.67065	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	710.1805527	41975.8113	28174.60914	115517.9857	182346.945	18534.0652
8.71_464.3504n	254079.6912	232814.2045	132361.3214	230762.4103	162960.7117	212774.994	187283.6838	127804.4656	99640.79247	107566.5234	83711.7493	116117.1464
5.85_473.1676m/z	65468.51151	156974.7472	70551.00166	78540.23136	57804.08357	22787.80188	186450.9975	133025.9717	61743.4532	252582.8647	283332.9592	247050.1457
7.35_465.3214m/z	149210.9728	131882.3498	33045.10338	163592.458	156442.6145	128444.1095	76130.54006	177362.7272	124501.1084	233186.6442	193166.4309	241219.3297
8.76_459.3111m/z	37736.05893	36669.04971	27222.50333	40602.9726	69334.11343	39023.67218	39045.94212	91726.88487	87027.30286	76206.74021	72249.90307	90844.89616
5.53_669.3284m/z	302.0159652	3284.226048	1.27646E-06	1.27646E-06	1.27646E-06	258.3151273	1.27646E-06	51308.52457	23230.60477	98217.30756	231940.509	84869.62339
4.19_271.0472m/z	62100.10619	126630.7539	92158.81739	62735.54306	110771.8142	56017.74864	45005.71245	163693.6405	138486.4882	175480.1356	223565.1532	130230.5417
5.75_425.1642m/z	152177.9791	149775.2885	116131.6903	129914.8418	84094.49703	130358.3801	136748.9627	243401.3266	104629.1929	259940.6501	256546.8984	147729.6196
6.80_439.2699m/z	81688.9066	114908.7083	66858.16576	28329.601	116333.2053	91769.45454	100340.276	21550.86221	16070.93761	57040.03896	20923.10707	20503.74412
6.94_663.3537m/z	31698.89732	36520.20502	9532.743779	33684.1311	11445.69576	28635.16325	48512.80353	87544.73755	86669.85737	99964.31032	93345.67013	134155.5272
8.99_505.3173m/z	82353.91535	130285.9515	118277.0433	100230.5579	132192.1274	91454.39449	86962.74123	36523.39314	37535.15306	36877.80374	12084.80516	43939.6213
7.56_505.3172m/z	106638.6631	156462.3272	109864.1979	110399.2065	116181.4625	130720.1254	150712.7951	53773.2352	31053.61512	86926.75175	56170.5716	65998.44421
7.67_419.2440m/z	260342.4631	129754.6823	111362.4349	84777.29525	210692.7115	150540.3793	285285.2044	73644.97459	22551.67643	125140.0673	87929.68711	73358.28991
5.88_429.1590m/z	195620.5448	223789.9702	197635.8592	155956.653	215230.3504	298809.2439	152482.2208	128815.513	124592.4434	169317.2796	154531.1961	156978.2559
5.09_619.3125m/z	75861.79807	52841.00018	56877.55724	64470.64401	41106.87533	128820.5914	35807.62201	14473.68755	1.27646E-06	1.27646E-06	1446.328811	1034.864189
8.99_550.1907m/z	52117.61939	104470.9062	126267.5414	21544.79206	110760.6224	96555.88851	138429.6998	20850.71806	17390.06422	40235.86172	29079.47998	40837.60015
8.25_473.3273m/z	67679.54011	277906.6083	243520.4747	149004.7415	63895.55676	140923.9645	181042.3651	73812.64396	54398.56915	79208.37188	47655.8423	54295.76022
0.74_235.0453m/z	203516.6909	110018.1785	109753.8918	195563.21	111987.8626	76499.40617	127587.6245	333061.8912	208928.6087	147779.4342	322473.224	145254.286
11.67_405.3009m/z	28320.99692	3611.710361	1176.354396	46989.38104	4491.695345	41099.15648	1583.888346	118317.2681	19761.64746	139550.1961	77126.46321	11388.5486
8.13_323.1532m/z	32486.60821	35696.91803	40100.87429	124869.2072	62445.81287	44449.35609	68035.35658	152908.871	66016.14029	85892.66482	117960.9295	189022.0876
1.13_268.0792n	168525.1011	103052.966	81031.58788	103287.352	92571.91156	129585.3207	116504.8581	150204.9215	179104.1137	226304.5698	252873.0273	164731.409
6.30_279.1236m/z	42778.83175	30639.42817	56399.01501	46600.16329	48948.17859	41199.75594	44882.72953	7442.479257	6652.653371	4905.214098	5049.327043	6766.663034
0.79_135.0299m/z	113179.2233	76419.28415	155682.8852	153434.6373	86808.89002	86583.65953	135489.995	280577.9979	165899.599	141116.8573	176740.4772	155349.2707
2.06_152.0341m/z	10462.94179	30640.31894	81164.38059	45287.40321	35406.00875	37898.60025	57315.2857	120428.6697	158973.7971	98787.18931	63964.56826	113966.7921
6.94_335.0870m/z	227723.4779	203773.7676	203278.6336	209996.9552	206683.697	163454.0177	265681.6345	300528.1309	324121.2723	201178.4231	246711.2838	258648.2083
5.98_343.1218m/z	216245.5381	146691.2587	179938.7783	179745.7499	156146.7828	240193.2049	306606.654	75381.37946	110697.3642	128210.0296	114697.2514	166496.6037
7.96_388.2612n	119250.8373	171254.6841	123370.5739	92406.99694	179938.1569	102635.8786	66660.56986	51015.37413	64813.26277	60168.16613	55609.4866	73693.59912
1.66_277.1160n	172106.5685	203924.2271	94353.48658	180057.2289	135319.644	176133.1704	133005.5677	143188.959	79136.86294	82182.92495	95023.01981	92018.87015
0.76_307.0237m/z	25127.26792	40198.36176	31068.00837	7219.607968	14049.06454	28754.24662	32430.38932	120705.1982	69123.55639	81008.27707	81531.84124	81197.66579
8.45_801.5887m/z	10774.58288	5641.553421	1.27646E-06	1.27646E-06	1.27646E-06	1414.398337	1.27646E-06	31789.62367	35691.89743	59818.79432	102009.4827	44556.64355
5.73_345.0991m/z	93224.77588	125154.6373	68750.10171	101517.2821	126313.2362	105856.8549	76506.45271	47547.93457	47680.68158	51987.35831	48055.09098	42195.05287
8.10_475.3061m/z	193333.5859	193981.0437	127781.0692	231394.2399	309928.0803	192455.4465	126386.1481	117492.9693	122649.4031	120787.308	101946.485	98724.83183
4.87_224.1048n	19127.15998	15400.56204	19493.9173	14297.04681	18278.87085	5412.314252	7779.023484	120077.6511	39698.51024	46297.82053	52579.59794	47133.09636
1.61_273.0616m/z	53127.49775	129571.197	16635.15007	33437.5305	85426.86155	71579.37819	41620.81542	131183.7762	188130.2041	101192.0274	146227.7981	63175.72571
7.62_485.2908m/z	72160.26794	127856.0532	159485.4973	56654.62454	31386.3968	80140.43371	20782.20663	11468.22354	15524.88797	9304.035213	10757.52686	14138.18912
1.77_187.0603m/z	153285.6471	185039.2099	132736.4518	128158.6738	157442.4992	165603.702	143521.7364	241253.9123	309220.7725	207634.0066	160004.9397	168179.2223
8.85_371.1896m/z	64046.74615	135968.2716	47661.09589	61475.22357	65959.30725	65568.82592	52769.66231	5206.328558	6981.607504	37253.5399	35869.56035	15944.67191
7.70_477.3213m/z	117313.6671	98377.0007	87865.10765	107264.0011	109878.2706	93358.79007	96165.10481	68553.41581	48490.02618	83926.19515	48022.11355	52520.06708
1.38_303.0501m/z	124599.3952	34593.10349	70832.82404	150757.0545	20852.04953	42901.96292	94150.98795	258118.0937	73725.75954	126543.6593	168283.0902	154975.4235
2.62_369.0396m/z	68480.38015	118698.1994	69593.69362	9432.912329	68169.4209	99113.59685	185648.8191	207.4676194	325.4131797	28650.16849	22199.71176	11653.12553
8.10_489.3221m/z	157201.2027	185849.6434	141551.0936	126778.7971	152378.4041	146620.3412	140049.762	103413.5519	96171.81505	107687.4664	95662.11014	127611.2686
5.22_345.0996m/z	138505.2612	203070.9946	141783.1063	146850.8348	184157.9901	154541.7023	148167.9188	71865.5037	81702.1121	125764.0519	145811.5015	104956.7013
9.08_473.3271m/z	179390.1292	205651.8236	300760.6473	239862.2697	219660.7149	294615.1245	213818.2681	191403.6548	182037.9546	142399.2612	56143.25725	208972.2376
5.26_283.1298m/z	2641.520361	1631.312371	34816.58992	3190.070222	36242.57625	2487.90613	1040.372592	30232.19337	53109.82407	63203.33651	64312.11075	87372.44607
6.85_351.1814m/z	99807.24355	49614.27691	73349.40579	40853.7946	62271.98484	110469.3467	97252.99901	30795.72604	34743.57225	30495.69675	30135.28708	30541.30968
12.68_367.2639m/z	58499.711	70121.51147	83814.91068	62692.95005	95301.66321	89030.434	110651.4279	143703.3996	118697.3389	131467.9698	134230.4798	136138.2121
8.22_505.3173m/z	96427.62921	126523.9885	92399.22422	109897.2258	111168.2039	96483.70685	80929.69465	56603.37669	48926.61067	51951.24868	57618.87245	50116.7675
7.04_526.1475n	69646.67133	87589.06054	52579.99645	6873.978738	187683.5363	83232.05881	13901.86802	5316.179184	18258.26574	21685.73285	1250.201385	3830.907454
2.45_156.0654m/z	14956.63222	15729.43798	46174.75998	12491.27256	17746.66515	16301.11047	36300.25128	87615.21176	98553.21253	74811.07096	56318.59339	33060.85326
9.11_489.3223m/z	73853.82476	82682.88223	83569.01578	79262.95423	85047.91217	76128.59896	81183.61681	49715.66541	49131.81056	45571.79154	25803.47589	44532.73037
8.74_491.3015m/z	138578.3998	176221.832	171014.8989	152603.422	182766.3108	158554.9871	120145.8327	113595.0605	117401.7364	82371.02952	79936.21471	147804.8029
2.23_240.0509m/z	48048.01088	76848.09622	21347.33862	39690.53498	35199.92325	36923.32502	38018.49284	74986.00424	145852.2885	77111.22221	165809.806	66301.28726
5.20_248.0925m/z	95523.83824	86785.60231	159371.91	100122.1953	85242.34544	104396.5458	137894.0753	128619.1993	200121.8825	152231.7459	142743.9045	185956.1237
4.36_737.4614m/z	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	1.27646E-06	10601.8679	19684.70521	61956.78982	91386.63135	34070.00018
2.72_290.0816m/z	97928.18843	65320.27196	19908.64857	71444.32123	46731.27292	127020.9592	69021.35998	11174.73176	575.3545799	4237.468705	10410.40439	8830.266528
7.87_439.1823m/z	220115.9591	240803.6456	166875.6837	238061.3131	215021.0036	276194.5253	248433.8856	242814.4681	253003.4413	302182.1695	293840.1552	310264.8887
2.01_184.0726n	66682.48175	108969.4581	77778.52913	82595.06932	108660.4153	90730.55892	97236.09991	142702.0831	189503.9982	125741.586	120223.9614	104701.7721
4.99_389.0909m/z	91100.64648	64969.98354	100331.6189	94302.1699	65629.14763	56426.52429	56461.75234	29162.46007	45264.27547	31177.73315	22583.97675	36862.12476
6.12_363.1924m/z	38262.83551	93713.41131	99665.77959	88508.55373	52287.97596	57698.18363	151968.3917	29682.71377	28329.60787	32231.55199	42873.08618	22453.12397
7.14_396.2510n	176891.1706	190888.6869	220629.4336	198590.5392	179478.4107	176385.4557	189717.2837	242482.0335	294402.8435	187098.8299	228184.7106	303758.8683
1.35_573.2411m/z	53494.25628	47338.1376	17997.70676	47406.90454	65192.93322	98332.5691	62842.91923	22707.64689	8598.237689	21202.63191	1.27646E-06	1.27646E-06
7.04_413.1800m/z	3.030416767	7410.804659	3960.657398	14165.30497	20605.74227	1.27646E-06	23020.81774	21725.28978	17251.8054	40387.34576	107067.7431	102564.9894
2.47_413.1314m/z	12280.48243	6304.835317	6295.532062	5152.812386	2545.628164	20458.46058	9769.289142	102159.9868	16058.07337	80666.029	19876.47775	81294.20331
